,gene,score,p-value
15077,Kifc2,0.6350492852800816,0.0008563527815961185
6890,Eno2,0.6347826086956522,0.0008620162988746089
400,Acsl3,0.632090256147497,0.0009210246788928938
8801,Zfp365,0.6318765098276068,0.0009258546940376667
3869,Ppp3ca,0.6295652173913043,0.0009794901264482063
1192,Nebl,0.627368512655011,0.0010329201583504151
17941,mt-Nd4,0.6269565217391303,0.00104321480961748
13052,Rpl27,0.6252173913043478,0.0010876485622887484
11119,Ntm,0.6245544637061692,0.0011050085385005178
15405,Smarcd1,0.6236561155094862,0.0011289125946664382
12739,Asic2,0.6203028108681946,0.0012221021277320236
6006,Tsc22d4,0.6179288676228031,0.0012919945831457677
17944,mt-Cytb,0.6165217391304347,0.0013350175981865398
17040,Egr1,0.6163030353958409,0.0013418134179354131
6485,Nap1l5,0.6147826086956522,0.0013898820033517755
12887,Ppp1r9b,0.6144475782277451,0.001400669979580719
4559,Hpcal4,0.6127198448693898,0.0014574480997089224
3707,Gstm5,0.6118721605832367,0.001486017866782626
12935,Epop,0.6118267658510058,0.0014875612369570777
10589,Ndrg2,0.6104347826086955,0.0015355573996011992
4742,Extl1,0.6104053156157662,0.0015365875756026826
9698,Tmem59l,0.6092011939471699,0.0015791925988573024
17572,Myrf,0.608546083573039,0.0016027933059591447
15024,Ly6c1,0.607408848945965,0.001644478804412729
11836,Cspg5,0.6069926869775624,0.0016599630082160003
17544,Gng3,0.6066146770888645,0.0016741354432850911
17938,mt-Co3,0.6034782608695652,0.0017957653847595816
7380,Pld3,0.6027397402760242,0.001825477012937699
4803,Hp1bp3,0.6021800783668031,0.001848271319469946
16883,Calm2,0.6008695652173912,0.0019025985739905033
4545,Rims3,0.5988503061328617,0.001988970180703995
376,Tuba4a,0.5979560915436748,0.0020282735343045235
17942,mt-Nd5,0.5973913043478261,0.0020534369448034903
2226,Epb41l1,0.5965155769060445,0.0020929795686118486
8319,Htra1,0.596293539474738,0.002103107867124801
1827,Meis2,0.5961168016734495,0.0021111996124395546
12976,Wipf2,0.5957669608202004,0.0021272948785333997
4301,Sh3gl2,0.5956773317456743,0.0021314352482486396
14407,Rtn1,0.5947826086956521,0.0021731439845524927
9639,Cpe,0.5947826086956521,0.0021731439845524927
17804,Scd2,0.5939130434782608,0.0022143435509877005
10236,Tubb3,0.5935598418573969,0.0022312668464952866
6847,Slc25a18,0.5924745715700077,0.002283956671635949
7520,Scn1b,0.588695652173913,0.002475761518903454
15068,Scrt1,0.5880057297459194,0.002512216620566709
8994,Matk,0.5879567533524119,0.002514821744061215
6781,Atp2b2,0.5878260869565216,0.0025217833030871436
967,Rgs7,0.5874780291913976,0.0025404068093230186
9106,Lta4h,0.5873855616578155,0.0025453740539086137
16259,Narfl,0.5865061851740152,0.002593026718368161
10778,Ppp2r2a,0.5863618464878345,0.0026009202075572523
16681,Satb1,0.5854325884109917,0.0026522288043063723
10816,Dmtn,0.5854317832006762,0.002652273633382162
10498,Glud1,0.5844748996615993,0.0027060034384443214
6993,Fam234b,0.5842991685726147,0.0027159705736384447
11552,Scg3,0.5842850468891932,0.0027167728789907184
3945,Ak5,0.5838540547271974,0.0027413560422035704
9823,Adgrl1,0.5832449835272762,0.0027764181363685437
11152,Fez1,0.582790737562177,0.002802814410371645
6762,Arpc4,0.5823005138741677,0.0028315397962204074
3674,Fam212b,0.5822974469233959,0.002831720291385814
1696,C1qtnf4,0.5810300404698441,0.002907149179371893
5233,Ywhah,0.5808695652173912,0.002916820091023146
1395,Prrc2b,0.5805610052442224,0.002935491830374229
9166,Syt1,0.58,0.002969699186636186
15491,Ppp1r1a,0.5787643619284001,0.0030462350450821893
17940,mt-Nd4l,0.5782608695652174,0.003077897042102437
7827,Mir9-3hg,0.5778555541649317,0.0031035872335715598
8822,Zwint,0.5765217391304347,0.0031894142635749373
7237,Pnmal2,0.5757014774943465,0.0032431865048534645
