,gene,score,p-value
14978,Lgmn,-0.556774266520235,7.777789931342873e-22
17838,Neat1,-0.5562469303093209,8.654286808598225e-22
2671,Rpl39,-0.5542432176057673,1.296265613439857e-21
10183,Pllp,-0.5532054231682326,1.5962800411462764e-21
7602,Ppp1r14a,-0.5495162154197628,3.3264802096308417e-21
7668,Fxyd1,-0.5465703473961128,5.940138445306933e-21
5859,Rplp0,-0.545247236006407,7.692917909781538e-21
11785,Anxa2,-0.5430160428265103,1.186686876782125e-20
12208,Rpsa,-0.5400500853727945,2.1009467167919363e-20
17822,Cfl1,-0.5396774805539746,2.256355926032949e-20
13329,Cnp,-0.5368739778979185,3.849197012675937e-20
4260,Glipr2,-0.5332512372227189,7.619654578389675e-20
11527,Tagln,-0.531831361124045,9.93575246445395e-20
16887,H2-D1,-0.529161791035401,1.631000396263561e-19
3594,S100a10,-0.5288218080444891,1.7367262258803748e-19
17123,Tubb4a,-0.5278562154099151,2.0750812516084713e-19
16864,Clic1,-0.5249738940305083,3.518252141871465e-19
2362,Dbndd2,-0.5242669315371878,4.0016032670139003e-19
1974,Gatm,-0.5233821087186453,4.69918826203322e-19
1799,Cd44,-0.5158705107072887,1.8045085028322614e-18
11707,Rplp1,-0.5154968696642004,1.9277438651110636e-18
3895,Ugt8a,-0.5148440014230394,2.1631962613298642e-18
16932,Mog,-0.5144578780164154,2.3154972672425387e-18
4848,Cd52,-0.513392072557492,2.7926169499738917e-18
11258,Endod1,-0.5130468527214436,2.9669179618704355e-18
15295,Enpp2,-0.5124847507993663,3.273822107723693e-18
680,Chil1,-0.5111134929442634,4.159228643641617e-18
9410,Lyz2,-0.5097918404111882,5.2332057602940985e-18
5685,Spp1,-0.5095954757236639,5.414421133132987e-18
16204,Gap43,-0.5072534869710816,8.112358033830515e-18
14706,Rps29,-0.5065907797381901,9.090556803983498e-18
6689,Tmsb10,-0.5063555302599128,9.464903595478646e-18
8548,Nkx6-2,-0.5021468454856391,1.938134600597146e-17
18184,Scd2,-0.5010894519236387,2.3169406853402555e-17
15102,Pacs2,-0.5005107950110201,2.5540542683093527e-17
8909,Fabp7,-0.49782803429888195,4.002834065931796e-17
14390,Erbin,-0.49782124609395634,4.0073675320786245e-17
