,gene,score,p-value
5979,Polr2j,0.3439586026993558,1.7449506193319743e-10
7704,Cyth2,0.3438588022525867,1.7675863078155236e-10
5836,Camkk2,0.3434135687506507,1.8720963163252032e-10
12092,Camk2b,0.3432256139291177,1.9179970300106056e-10
12519,Ndel1,0.3429689696898874,1.9824435932073085e-10
4980,Plekhg5,0.3428793471474615,2.0054411536961236e-10
2412,Gnas,0.3428435604469825,2.014696479073686e-10
12046,Osbp2,0.34221166681547666,2.1851283374978184e-10
14025,Homer1,0.3417284058595888,2.324851893635703e-10
2347,Zmynd8,0.341314755747649,2.4513167645022347e-10
12330,Ppp2ca,0.3412989883114593,2.4562673326910316e-10
7943,Tmem126b,0.341075688812221,2.527429839215711e-10
9862,Tecr,0.3405055656859027,2.718332793798882e-10
13879,Uqcrb,0.34047523245310907,2.728873119920899e-10
9764,Mast3,0.34027443452653744,2.7996559859067527e-10
6166,Mtus2,0.34022116083953774,2.818732941685963e-10
2048,Gpcpd1,0.3401648502504829,2.839034743690911e-10
1903,Ppip5k1,0.3400670899069937,2.874618587714105e-10
15172,Pvalb,0.34006326901380085,2.8760181233556443e-10
2852,Nap1l2,0.34001154638928516,2.895028628932184e-10
15256,Rangap1,0.3397865159447908,2.979169250819506e-10
12532,Per1,0.33970276090365975,3.0110889323113433e-10
11065,Ubl5,0.33923535819420825,3.195416104234124e-10
13942,Tppp,0.3390278935356185,3.2807043301185057e-10
2659,Hprt,0.33893859250434455,3.318093123861767e-10
15680,Pi4ka,0.3386950165237027,3.422191658542916e-10
13000,B230217C12Rik,0.33852382643957585,3.4972461670913753e-10
13002,Plxdc1,0.33841066926425784,3.5477329790607063e-10
11432,Sema7a,0.33820080601917846,3.643247993847438e-10
9262,Llph,0.33799315528434426,3.7402133924300084e-10
10004,Polr2c,0.337833763167182,3.816340433529765e-10
3762,Extl2,0.3378139522717081,3.825906836943029e-10
69,Tmem14a,0.3374559956306211,4.0028273020455587e-10
1810,Emc4,0.3372286101767134,4.1193145257983306e-10
2197,Raly,0.3367208490102124,4.391448519699324e-10
1876,Tyro3,0.3365953867491197,4.461335117561677e-10
12518,Myh10,0.33646961068877407,4.5324805878797294e-10
11804,Tusc2,0.33601932664100786,4.796334109695131e-10
17761,Minpp1,0.33595929699051935,4.832617751104908e-10
17835,Pgam1,0.3359316693142178,4.849406172325448e-10
2801,Arhgef9,0.3359175747259954,4.85799279592494e-10
1105,Plxna2,0.33562619042617986,5.038853327405853e-10
6903,Clstn3,0.33551537096693423,5.1093410446937e-10
16060,Mrps6,0.33544519028688324,5.154474450053837e-10
6936,Gapdh,0.33542202267817167,5.169458450473937e-10
14831,Rapgef5,0.33538872628844074,5.191067515946758e-10
11255,H2afx,0.33525616703041716,5.277970599263862e-10
3160,Rpl22l1,0.3347973951607186,5.589776357218825e-10
10953,Slitrk1,0.3347084026143439,5.652298688987242e-10
12080,Xbp1,0.334688496985123,5.666376197454858e-10
10032,Got2,0.3346546573296,5.69038621054698e-10
10791,Msra,0.3345133720303181,5.791703248685729e-10
9685,Klhl2,0.33433242464835056,5.924023809606469e-10
2545,Rbm3,0.334251729325956,5.98397577337426e-10
2938,Bex1,0.3340800016623883,6.113527181833565e-10
9035,Pip5k1c,0.33390586789233484,6.247673620041917e-10
7716,Abcc8,0.3338761431820413,6.270856302922387e-10
14415,Lrfn5,0.3337505530835797,6.369731110114741e-10
11792,Dock3,0.33374389440169233,6.375015415743476e-10
1409,Cdk9,0.3332618963248496,6.769047225705752e-10
1777,D430041D05Rik,0.33315032627275876,6.863571256111292e-10
17906,Cuedc2,0.3330627267430875,6.938684067056068e-10
14791,2010107E04Rik,0.33288291592008323,7.095372982951363e-10
2455,Lsm14b,0.33287841207207697,7.099341455657816e-10
2930,Gprasp2,0.332422656764348,7.51226227987131e-10
7734,Ptpn5,0.3323747243973104,7.557021099620146e-10
10767,Spryd7,0.3322730826044202,7.652791595651473e-10
6163,Pomp,0.3322637409745815,7.661652503368095e-10
10766,Kpna3,0.3322356138892767,7.688392353203718e-10
16850,Epb41l3,0.33195426243089604,7.960902484546931e-10
13444,Fn3k,0.33162273362841854,8.294059355281695e-10
1200,Gpr158,0.33160279657944325,8.314520032861266e-10
977,Adss,0.3315404327869423,8.378838612003151e-10
14225,Rhob,0.33150122424481193,8.41952315954113e-10
12949,Kat7,0.3310536921457202,8.897705146693339e-10
2377,Atp9a,0.33079932164205944,9.181139332506469e-10
5212,Mapre3,0.330798461053411,9.182112965555379e-10
12927,Cacna1g,0.3303393182387053,9.716114214823333e-10
13004,Cacnb1,0.3302891829746479,9.776217031835765e-10
2017,Lzts3,0.32970501073097386,1.0503680494765574e-09
10380,Thoc7,0.32963718181885576,1.0591476253679075e-09
12661,Emc6,0.32962988695637535,1.0600960817506436e-09
5540,Hnrnpdl,0.32937745323126205,1.0934293492916503e-09
5451,C530008M17Rik,0.32899100576146323,1.1464377102956755e-09
14781,Ckb,0.3288979135908837,1.1595749951761568e-09
14440,Atl1,0.32885858848488586,1.1651683883022987e-09
12871,Trim37,0.3285805380924566,1.2054705707743002e-09
